#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:33:07       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:07       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:07       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:08       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:08       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:08       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:08       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:09       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:09       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:09       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:09       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:10       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:10       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:10       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:10       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:11       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:11       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:11       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:11       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:12       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:12       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:12       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:12       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:33:13       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:13       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:13       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:13       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:14       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:14       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:14       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:14       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:15       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:15       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:15       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:15       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:16       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:16       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:16       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:16       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:17       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:17       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:17       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:17       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:18       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:18       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:18       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:18       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:19       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:19       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:19       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:19       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:20       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:20       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:20       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:20       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:21       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:21       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:21       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:21       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:22       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:22       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:22       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:22       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:23       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:23       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:23       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:23       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
